id,artists_id,uploaded_by
10923,3155,616554609597
10929,368,315631053874
10934,1074,"149062085809,497893661469"
10950,89,812649641749
10956,3951,558673205516
10960,"244,248",801392618851
10966,3955,658197689408
10999,3192,636545644634
11005,3966,315631053874
12094,"4383,4384",536192518463
11007,3969,"863329919180,225666126939"
11014,2439,658197689408
11020,16,315631053874
11032,3976,284356751435
11042,496,315631053874
11050,3986,604665014408
12097,4385,172095131804
12104,679,616554609597
12109,178,210965998732
12111,233,450900851690
12114,851,910103689624
12121,80,261100721749
12125,590,261100721749
11062,3992,868239522489
11064,472,812649641749
11071,"166,2945",173975302140
11074,89,750156468469
11076,61,928487713665
11079,3996,"753128310892,769528542041"
11083,857,910103689624
11088,3997,893426271458
11096,517,426362434662
11105,4007,951313012753
11111,308,"910103689624,658197689408"
11112,420,910103689624
11113,4009,315631053874
11119,223,863329919180
11122,148,"856589198312,856589198312,653911562158"
11135,"371,1642","616554609597,758444174081"
11140,166,"263940288201,365660435784"
11149,258,786816039084
11162,2728,703614684224
11168,491,949538583064
11179,631,869228245033
11190,244,849733476327
11206,1286,703614684224
11207,1286,703614684224
11208,4033,448594932067
11215,178,"703614684224,114426911424"
11218,178,703614684224
11224,"950,390,3417,335,334",812649641749
11237,223,396287033930
11238,185,210965998732
11241,823,175682234295
11250,4046,996405937084
11252,2980,812649641749
11268,"3463,335,2586",210396356827
11270,702,949538583064
11278,126,951313012753
11283,228,"709960603219,169631732730"
11286,4056,408647073007
11289,592,793797187505
11298,4060,868239522489
11306,233,863329919180
11309,"17,230",812649641749
12127,80,261100721749
12132,262,725695791392
12134,283,543878232429
12141,4395,543878232429
12277,491,984398789005
12282,"1473,892",812649641749
12286,156,365660435784
12287,"4451,4452",365660435784
12288,880,996405937084
12293,227,949538583064
12301,"68,17,67","616554609597,616554609597"
12303,95,689113501019
12304,29,563388874988
12315,4461,984398789005
12318,172,462628741767
12323,2683,486438530862
12330,4466,261100721749
12331,418,984398789005
12332,654,225666126939
12347,140,486438530862
12348,491,984398789005
12350,4165,863329919180
12366,491,225666126939
12377,"3229,3228","376251090104,399854590127"
12379,"2924,4489,4490",462628741767
12381,4491,441959532869
12386,"161,162",949538583064
12388,4495,658197689408
12394,4497,"616554609597,616554609597"
12397,2337,296272052435
12400,1964,486438530862
12410,4503,441959532869
12418,4505,658197689408
12421,517,644691307821
12424,468,949538583064
12438,491,225666126939
12442,2377,984398789005
12446,4513,"510385529996,162342107260"
12448,273,863329919180
12451,517,"812649641749,426362434662,500357715903"
12456,"4516,117",716282150015
12458,4517,225666126939
12462,4518,984398789005
12467,740,899186016280
12474,4523,616554609597
12478,3081,863329919180
12483,4527,486438530862
12487,3702,984398789005
12498,367,158358714146
12507,89,812649641749
12520,"301,117",616554609597
12521,2014,"984398789005,406194970961"
12525,4541,645173583380
12528,4544,616554609597
12531,1682,"831594906812,923041323258"
12547,1825,486438530862
12548,4551,225666126939
12552,684,984398789005
12555,1684,424901071220
12567,183,486438530862
12571,183,644691307821
12574,4564,210396356827
12586,2816,636545644634
12604,4573,"949538583064,172095131804"
12609,739,645173583380
12620,1695,149062085809
12625,181,394117657821
12627,702,725695791392
12629,29,248275867936
12633,1825,486438530862
12637,517,516695344247
12646,4579,412184139502
12647,3076,655438819868
12652,"1787,1788",640284426813
12727,2236,113340019300
12657,1411,441959532869
12660,855,658197689408
12666,2683,113340019300
12667,1002,424429512863
12671,55,869395596643
12683,4594,486438530862
12688,4596,630096962709
12693,228,951313012753
12697,"228,4598,4599",169631732730
12698,228,169631732730
12730,4,450900851690
12732,799,831594906812
12733,4607,210965998732
12737,508,225666126939
12738,4613,587921422357
12753,223,210965998732
12754,892,919921832270
12756,3391,"248275867936,923485882084"
12760,1225,448594932067
12763,"4619,4620",869228245033
12767,43,383092039780
12774,4626,332049503008
12780,2048,545559172177
12786,148,"383092039780,313128132368"
12788,420,910103689624
12790,4629,395780866633
12794,2242,113340019300
12802,1067,248275867936
12804,4636,616554609597
12806,1041,"486438530862,406194970961"
12807,1041,498927610170
12815,1669,383092039780
12824,670,383092039780
12827,189,450900851690
12831,"968,352",348461817543
12840,75,383092039780
12857,75,383092039780
12860,1178,497893661469
12863,4653,653911562158
12862,178,210965998732
12864,"4302,4654",653911562158
12883,4662,703753739711
12888,67,"812649641749,957069255365"
12895,4302,653911562158
12905,184,424429512863
12911,1762,383092039780
12914,147,869395596643
12915,"4020,4668,4669",462628741767
12917,1258,497382152459
12920,29,557097932039
12923,262,169631732730
12927,380,326966729528
12935,233,450900851690
12937,247,888990630183
12954,77,888990630183
12961,4537,108235469049
12964,468,949538583064
12972,4678,825147034083
12974,31,604665014408
12981,4680,383092039780
12982,208,169631732730
12984,208,169631732730
13003,4683,587921422357
13013,"2977,269","812649641749,467506873802"
13020,508,225666126939
13021,508,225666126939
13023,508,225666126939
13031,"885,471","497893661469,497893661469"
13035,4693,869228245033
13038,146,"653911562158,863329919180"
13049,513,557097932039
13065,126,486438530862
13091,"481,482",869395596643
13097,396,928487713665
13102,67,169631732730
13108,"7,571,80","629902110827,649724260495"
13113,256,629902110827
13121,1131,629902110827
13123,"4706,4707",888990630183
13139,996,616554609597
13143,3221,557097932039
13149,679,210396356827
13174,4723,587921422357
13180,2075,486438530862
13184,"483,107,108",497382152459
13190,3396,114426911424
13259,223,225666126939
13264,4751,213187897294
13268,3892,607453494945
13277,4755,869395596643
13300,841,"758444174081,923485882084"
13319,1519,197341950772
13324,95,758444174081
13326,4772,869395596643
13332,1227,592500511033
13334,"3003,3004",450900851690
13350,4783,197341950772
13358,4787,208149793229
13381,4797,863329919180
13387,"239,117",139103050963
13393,315,450900851690
13423,3441,863329919180
13427,4819,208149793229
13448,605,949538583064
13451,228,393625365002
13477,642,735443043029
13483,4044,467506873802
13486,4841,758444174081
13490,211,225666126939
13495,228,393625365002
13496,228,393625365002
13506,4848,718052741556
13467,4702,
13511,256,869395596643
13517,741,569192161008
13525,2035,406194970961
13536,4835,923041323258
13539,4835,923041323258
13546,4871,553972503481
13548,448,511259947571
13555,679,225297020098
13557,4873,592441676383
13561,"300,4874",869395596643
13564,4875,949538583064
13565,358,511259947571
13578,613,511259947571
13589,"228,637",393625365002
13593,799,822922842616
13601,28,393625365002
13602,28,288354675743
13610,295,393625365002
13628,4891,406194970961
13640,1539,511259947571
13643,517,426362434662
13648,295,393625365002
13650,"295,126",393625365002
13653,126,393625365002
13655,17,288354675743
13657,230,288354675743
13659,17,"288354675743,288354675743"
13660,515,288354675743
13667,4898,653911562158
13668,3075,511259947571
13669,28,288354675743
13690,401,393625365002
13691,146,863329919180
13693,4901,923041323258
13696,670,511259947571
13697,4702,493980540339
13698,4044,653911562158
13705,2396,822922842616
13717,4905,225297020098
13719,4906,616554609597
13722,2294,"616554609597,676459936481"
13728,4912,822922842616
13730,1072,758444174081
13731,1072,758444174081
13738,4916,923485882084
13739,4917,162342107260
13747,"371,1642",923041323258
13753,295,393625365002
13754,295,393625365002
13756,4925,467506873802
13761,4927,923485882084
13819,4954,184210960012
13826,"1191,4957",218093200747
13833,829,758444174081
13834,1911,758444174081
13836,95,653911562158
13854,4484,511259947571
13886,"67,68",616554609597
13894,4980,653911562158
13904,1823,758444174081
13906,989,399854590127
13908,4986,923485882084
13911,4987,616554609597
13923,996,718052741556
13940,4998,"923485882084,923485882084"
13954,4999,225666126939
13960,290,616554609597
13972,5010,891558330436
13986,5016,497893661469
13975,223,653911562158
14001,17,288354675743
14003,17,288354675743
14018,17,"393625365002,393625365002"
14019,"28,17","393625365002,393625365002"
14022,"831,571,17",393625365002
14030,1067,913175848608
14033,393,467506873802
14054,5034,758444174081
14071,29,923485882084
14073,313,963784456473
14076,642,169631732730
14086,2214,653911562158
14105,4346,288354675743
14116,92,406194970961
14124,636,288354675743
14128,"323,477",869395596643
14135,2915,923485882084
14140,5063,406194970961
14148,"482,481,527",667095183558
14154,2982,406194970961
14185,5085,758444174081
14187,3602,923485882084
14194,1664,963784456473
14237,531,197341950772
14245,"1197,5111",923485882084
14246,5112,923485882084
14260,"375,4923",493980540339
14261,517,869395596643
14263,80,580594888329
14272,"323,1381",869395596643
14277,964,136486185997
14278,5119,406194970961
14281,92,616554609597
14283,"476,1558,475",923485882084
14295,2337,653911562158
14314,445,653911562158
14322,223,653911562158
14336,95,653911562158
14364,2673,653911562158
14372,631,406194970961
14378,760,676459936481
14379,5145,786837713576
14381,223,653911562158
14388,1074,"497893661469,406194970961"
14389,126,497893661469
14398,295,721270495277
14419,"5031,5158,5005",758444174081
14428,458,493980540339
14429,2415,653911562158
14433,2730,604665014408
14436,1210,498927610170
14448,95,653911562158
14465,5178,696859435341
14480,124,653911562158
14497,75,653911562158
14513,2717,511259947571
14519,3213,758444174081
14535,3103,399854590127
14539,5205,758444174081
14540,1435,758444174081
14547,156,511259947571
14548,5210,406194970961
14580,520,769528542041
14585,233,653911562158
14606,1074,406194970961
2844,1487,"994685553389,478701691965"
4144,757,"438071472030,438071472030,812649641749,653559399185,616554609597"
7934,295,769573635661
7932,3055,706302919753
6132,227,"165501917790,448540462163,984398789005,899186016280,923485882084"
10948,227,951313012753
2104,138,"144838920781,245032061699,924489435838,413739000844,929819142165,498927610170,313128132368,949538583064,863329919180,113340019300,225666126939,169406762684"
2652,138,"509760591885,339046812284,888721759330,448540462163,951313012753,863329919180,949538583064,769929922987"
3860,138,"353868443200,888721759330,245143586034,680101439838,210965998732,498927610170,666167540785,863329919180,462628741767"
538,87,"321316551291,958249908971,218093200747,916532885936,758444174081,616554609597"
7933,295,"971657212338,123317730197,604665014408"
4322,295,"858030157299,396287033930,245143586034,951313012753,245143586034,824142047736,497893661469,616554609597,616554609597,629902110827"
9602,283,210965998732
5421,1051,"339046812284,662106175294,858030157299"
631,87,"874158820580,321316551291,916532885936,245143586034,321316551291,616554609597,557097932039,197341950772,616554609597"
2245,283,"713815986884,407445230620,713815986884,713815986884,396287033930,706986751636,463689773804,543878232429"
1389,33,"741416130534,769929183709,836928405393,339046812284,245143586034,951313012753,951313012753,245143586034,313128132368,589867706993,645173583380,406194970961"
1918,283,"140289111734,627759337467,536320523506,964657504129,438071472030,563388874988,971657212338,478701691965,616554609597,868239522489,888990630183"
4911,49,"339046812284,323273455984,448540462163,824142047736,261672904480,173975302140,424901071220,424901071220,123317730197,616554609597,424901071220,616554609597"
788,298,"801346475500,888721759330,245143586034,951313012753,616554609597,616554609597,616554609597,616554609597"
7840,283,858030157299
261,223,"515788758231,963223966093,817321833631,858030157299,837136053942,924489435838,165501917790,893426271458,951313012753"
14632,"3462,181",616554609597
2804,"592,892","874158820580,521144791562,485018581158,245143586034,245143586034,616554609597,616554609597,616554609597,837136053942,616554609597,616554609597"
951,109,"804121600141,974609541585,964657504129,717899694521,949538583064,409769291691,863329919180,210965998732"
1411,213,"296272052435,509760591885,888721759330,245143586034,575030670508,949538583064,250338844269,383092039780"
1039,298,"321316551291,824142047736,438071472030,396287033930,245143586034,964657504129,123317730197,210965998732"
5711,200,"888721759330,951313012753,951313012753,869395596643,198947507883"
1523,798,"748039353331,911593860202,277883390501,323273455984,687229846531,951313012753,225666126939,113340019300,557097932039"
2102,965,"783298102704,812649641749,448540462163,488989482109,245143586034,210965998732,396287033930,123317730197,248275867936,869395596643,869395596643"
4962,854,"756372794491,888721759330,951313012753,863329919180,395780866633,426362434662,113340019300,616554609597"
6805,196,"245143586034,407445230620,208149793229"
292,243,"874158820580,812649641749"
785,164,"115890368776,509760591885,218093200747,438071472030,516695344247,689317362970,172095131804"
335,281,"755780681559,804121600141,438071472030,980857559390,616554609597,217886025664,758444174081,758444174081,653911562158"
4853,298,"438071472030,618355761471,245143586034,863329919180"
